t,id,x,y,z,vx,vy,vz
0.05,8,-0.0469931580953703,0.000124348746530674,0.0376454049231559,0.0186781108515596,0,-0.00500478471881439
0.05,9,-0.0463639739669225,0.000152687171958962,0.0373983777704539,0.0319581030414942,0,-0.00856314790159897
0.06,0,-0.0455692709313524,0.000130498108871182,0.0371577684235539,0.0382381437851091,0,-0.0102458797472851
0.06,1,-0.0462703004561989,0.000189936988502574,0.0374131870601386,0.0285920647873549,0,-0.00766122066971009
0.06,2,-0.0461371817540192,0.000175910333625734,0.0374268163343427,0.0250393899407034,0,-0.00670928431357946
0.06,3,-0.0460102629918222,0.000211589013039249,0.0372395869223663,0.0263643125399202,0,-0.00706429625407334
0.06,4,-0.0461807292455613,0.00020221536848492,0.0373419582533111,0.0287970580195119,0,-0.00771614844072041
0.06,5,-0.0462920480749908,0.000278333346010236,0.0373686851992748,0.0219711240423121,0,-0.00588714494394154
0.06,6,-0.0468231084818197,0.000129776268821095,0.0376146663759776,0.0167737810591407,0,-0.00449452108881321
0.06,7,-0.0461074731970271,0.000145231281209789,0.0373781614754728,0.0256821757888106,0,-0.00688151826248593
0.06,8,-0.0468063769868547,0.000124348746530674,0.0375953570759677,0.0186781108515597,0,-0.00500478471881441
0.06,9,-0.0460443929365076,0.000152687171958962,0.0373127462914379,0.0319581030414941,0,-0.00856314790159895
0.07,0,-0.0451868894935013,0.000130498108871182,0.037055309626081,0.0382381437851092,0,-0.0102458797472852
0.07,1,-0.0459843798083254,0.000189936988502574,0.0373365748534415,0.028592064787355,0,-0.0076612206697101
0.07,2,-0.0458867878546122,0.000175910333625734,0.0373597234912069,0.0250393899407034,0,-0.00670928431357945
0.07,3,-0.045746619866423,0.000211589013039249,0.0371689439598255,0.0263643125399202,0,-0.00706429625407335
0.07,4,-0.0458927586653662,0.00020221536848492,0.0372647967689039,0.028797058019512,0,-0.00771614844072041
0.07,5,-0.0460723368345677,0.000278333346010236,0.0373098137498354,0.0219711240423116,0,-0.00588714494394141
0.07,6,-0.0466553706712283,0.000129776268821095,0.0375697211650895,0.0167737810591404,0,-0.00449452108881313
0.07,7,-0.045850651439139,0.000145231281209789,0.037309346292848,0.0256821757888107,0,-0.00688151826248595
0.07,8,-0.0466195958783391,0.000124348746530674,0.0375453092287796,0.0186781108515594,0,-0.00500478471881434
0.07,9,-0.0457248119060926,0.000152687171958962,0.0372271148124219,0.031958103041494,0,-0.00856314790159892
0.08,0,-0.0448045080556502,0.000130498108871182,0.0369528508286082,0.0382381437851093,0,-0.0102458797472852
0.08,1,-0.0456984591604519,0.000189936988502574,0.0372599626467444,0.028592064787355,0,-0.0076612206697101
0.08,2,-0.0456363939552051,0.000175910333625734,0.0372926306480711,0.0250393899407034,0,-0.00670928431357945
0.08,3,-0.0454829767410238,0.000211589013039249,0.0370983009972848,0.0263643125399204,0,-0.00706429625407338
0.08,4,-0.0456047880851711,0.00020221536848492,0.0371876352844967,0.028797058019512,0,-0.00771614844072042
0.08,5,-0.0458526255941446,0.000278333346010236,0.037250942300396,0.0219711240423124,0,-0.00588714494394164
0.08,6,-0.0464876328606369,0.000129776268821095,0.0375247759542013,0.0167737810591404,0,-0.00449452108881314
0.08,7,-0.0455938296812509,0.000145231281209789,0.0372405311102231,0.0256821757888108,0,-0.00688151826248597
0.08,8,-0.0464328147698235,0.000124348746530674,0.0374952613815915,0.0186781108515595,0,-0.00500478471881436
0.08,9,-0.0454052308756777,0.000152687171958962,0.0371414833334059,0.0319581030414941,0,-0.00856314790159895
0.09,0,-0.0444221266177991,0.000130498108871182,0.0368503920311353,0.0382381437851088,0,-0.0102458797472851
0.09,1,-0.0454125385125783,0.000189936988502574,0.0371833504400473,0.0285920647873549,0,-0.0076612206697101
0.09,2,-0.0453860000557981,0.000175910333625734,0.0372255378049354,0.0250393899407034,0,-0.00670928431357944
0.09,3,-0.0452193336156246,0.000211589013039249,0.0370276580347441,0.0263643125399205,0,-0.00706429625407342
0.09,4,-0.045316817504976,0.00020221536848492,0.0371104738000895,0.028797058019512,0,-0.00771614844072042
0.09,5,-0.0456329143537215,0.000278333346010236,0.0371920708509566,0.0219711240423119,0,-0.00588714494394151
0.09,6,-0.0463198950500455,0.000129776268821095,0.0374798307433132,0.0167737810591402,0,-0.00449452108881307
0.09,7,-0.0453370079233628,0.000145231281209789,0.0371717159275983,0.0256821757888106,0,-0.00688151826248592
0.09,8,-0.0462460336613079,0.000124348746530674,0.0374452135344033,0.0186781108515593,0,-0.00500478471881429
0.09,9,-0.0450856498452627,0.000152687171958962,0.0370558518543899,0.031958103041494,0,-0.00856314790159893
0.1,0,-0.044039745179948,0.000130498108871182,0.0367479332336625,0.038238143785109,0,-0.0102458797472851
0.1,1,-0.0451266178647048,0.000189936988502574,0.0371067382333502,0.0285920647873549,0,-0.00766122066971009
0.1,2,-0.045135606156391,0.000175910333625734,0.0371584449617996,0.0250393899407033,0,-0.00670928431357943
0.1,3,-0.0449556904902254,0.000211589013039249,0.0369570150722033,0.0263643125399204,0,-0.0070642962540734
0.1,4,-0.0450288469247808,0.00020221536848492,0.0370333123156823,0.028797058019512,0,-0.00771614844072043
0.1,5,-0.0454132031132984,0.000278333346010236,0.0371331994015172,0.0219711240423111,0,-0.00588714494394128
0.1,6,-0.0461521572394541,0.000129776268821095,0.0374348855324251,0.0167737810591402,0,-0.00449452108881308
0.1,7,-0.0450801861654747,0.000145231281209789,0.0371029007449734,0.0256821757888109,0,-0.00688151826248601
0.1,8,-0.0460592525527923,0.000124348746530674,0.0373951656872152,0.0186781108515597,0,-0.00500478471881441
0.1,9,-0.0447660688148478,0.000152687171958962,0.0369702203753739,0.0319581030414939,0,-0.0085631479015989
0.11,0,-0.0436573637420969,0.000130498108871182,0.0366454744361896,0.0382381437851091,0,-0.0102458797472851
0.11,1,-0.0448406972168312,0.000189936988502574,0.0370301260266531,0.028592064787355,0,-0.0076612206697101
0.11,2,-0.044885212256984,0.000175910333625734,0.0370913521186638,0.0250393899407033,0,-0.00670928431357943
0.11,3,-0.0446920473648262,0.000211589013039249,0.0368863721096626,0.0263643125399203,0,-0.00706429625407337
0.11,4,-0.0447408763445857,0.00020221536848492,0.0369561508312751,0.028797058019512,0,-0.00771614844072043
0.11,5,-0.0451934918728753,0.000278333346010236,0.0370743279520778,0.0219711240423112,0,-0.00588714494394132
0.11,6,-0.0459844194288627,0.000129776268821095,0.0373899403215369,0.0167737810591402,0,-0.00449452108881309
0.11,7,-0.0448233644075866,0.000145231281209789,0.0370340855623486,0.0256821757888107,0,-0.00688151826248596
0.11,8,-0.0458724714442767,0.000124348746530674,0.037345117840027,0.0186781108515594,0,-0.00500478471881434
0.11,9,-0.0444464877844329,0.000152687171958962,0.0368845888963579,0.031958103041494,0,-0.00856314790159894
0.12,0,-0.0432749823042458,0.000130498108871182,0.0365430156387168,0.0382381437851093,0,-0.0102458797472852
0.12,1,-0.0445547765689577,0.000189936988502574,0.036953513819956,0.0285920647873549,0,-0.0076612206697101
0.12,2,-0.044634818357577,0.000175910333625734,0.037024259275528,0.0250393899407033,0,-0.00670928431357942
0.12,3,-0.044428404239427,0.000211589013039249,0.0368157291471218,0.0263643125399204,0,-0.0070642962540734
0.12,4,-0.0444529057643906,0.00020221536848492,0.0368789893468679,0.028797058019512,0,-0.00771614844072044
0.12,5,-0.0449737806324522,0.000278333346010236,0.0370154565026383,0.0219711240423114,0,-0.00588714494394136
0.12,6,-0.0458166816182713,0.000129776268821095,0.0373449951106488,0.0167737810591406,0,-0.00449452108881319
0.12,7,-0.0445665426496985,0.000145231281209789,0.0369652703797237,0.0256821757888108,0,-0.00688151826248598
0.12,8,-0.0456856903357611,0.000124348746530674,0.0372950699928389,0.0186781108515595,0,-0.00500478471881436
0.12,9,-0.0441269067540179,0.000152687171958962,0.0367989574173419,0.0319581030414939,0,-0.00856314790159891
0.13,0,-0.0428926008663947,0.000130498108871182,0.0364405568412439,0.0382381437851091,0,-0.0102458797472851
0.13,1,-0.0442688559210841,0.000189936988502574,0.0368769016132589,0.0285920647873549,0,-0.00766122066971009
0.13,2,-0.0443844244581699,0.000175910333625734,0.0369571664323922,0.0250393899407035,0,-0.00670928431357948
0.13,3,-0.0441647611140278,0.000211589013039249,0.0367450861845811,0.0263643125399204,0,-0.00706429625407338
0.13,4,-0.0441649351841955,0.00020221536848492,0.0368018278624607,0.0287970580195121,0,-0.00771614844072044
0.13,5,-0.044754069392029,0.000278333346010236,0.0369565850531989,0.0219711240423123,0,-0.0058871449439416
0.13,6,-0.0456489438076799,0.000129776268821095,0.0373000498997607,0.0167737810591403,0,-0.00449452108881311
0.13,7,-0.0443097208918104,0.000145231281209789,0.0368964551970988,0.0256821757888106,0,-0.00688151826248593
0.13,8,-0.0454989092272455,0.000124348746530674,0.0372450221456507,0.0186781108515592,0,-0.00500478471881429
0.13,9,-0.043807325723603,0.000152687171958962,0.0367133259383259,0.0319581030414941,0,-0.00856314790159894
0.14,0,-0.0425102194285436,0.000130498108871182,0.0363380980437711,0.0382381437851092,0,-0.0102458797472852
0.14,1,-0.0439829352732106,0.000189936988502574,0.0368002894065618,0.0285920647873549,0,-0.00766122066971009
0.14,2,-0.0441340305587629,0.000175910333625734,0.0368900735892564,0.0250393899407035,0,-0.00670928431357947
0.14,3,-0.0439011179886286,0.000211589013039249,0.0366744432220404,0.0263643125399205,0,-0.00706429625407341
0.14,4,-0.0438769646040004,0.00020221536848492,0.0367246663780535,0.0287970580195121,0,-0.00771614844072045
0.14,5,-0.0445343581516059,0.000278333346010236,0.0368977136037595,0.0219711240423118,0,-0.00588714494394147
0.14,6,-0.0454812059970885,0.000129776268821095,0.0372551046888725,0.0167737810591404,0,-0.00449452108881312
0.14,7,-0.0440528991339222,0.000145231281209789,0.036827640014474,0.0256821757888107,0,-0.00688151826248595
0.14,8,-0.0453121281187299,0.000124348746530674,0.0371949742984626,0.0186781108515597,0,-0.0050047847188144
0.14,9,-0.043487744693188,0.000152687171958962,0.0366276944593099,0.031958103041494,0,-0.00856314790159891
0.15,0,-0.0421278379906925,0.000130498108871182,0.0362356392462982,0.0382381437851094,0,-0.0102458797472852
0.15,1,-0.043697014625337,0.000189936988502574,0.0367236771998647,0.0285920647873549,0,-0.0076612206697101
0.15,2,-0.0438836366593559,0.000175910333625734,0.0368229807461206,0.0250393899407034,0,-0.00670928431357946
0.15,3,-0.0436374748632294,0.000211589013039249,0.0366038002594996,0.0263643125399204,0,-0.00706429625407339
0.15,4,-0.0435889940238052,0.00020221536848492,0.0366475048936463,0.0287970580195121,0,-0.00771614844072045
0.15,5,-0.0443146469111828,0.000278333346010236,0.0368388421543201,0.0219711240423123,0,-0.00588714494394161
0.15,6,-0.045313468186497,0.000129776268821095,0.0372101594779844,0.0167737810591404,0,-0.00449452108881314
0.15,7,-0.0437960773760341,0.000145231281209789,0.0367588248318491,0.0256821757888107,0,-0.00688151826248597
0.15,8,-0.0451253470102143,0.000124348746530674,0.0371449264512745,0.0186781108515597,0,-0.00500478471881442
0.15,9,-0.0431681636627731,0.000152687171958962,0.036542062980294,0.0319581030414939,0,-0.00856314790159889
0.16,0,-0.0417454565528414,0.000130498108871182,0.0361331804488254,0.0382381437851092,0,-0.0102458797472852
0.16,1,-0.0434110939774635,0.000189936988502574,0.0366470649931676,0.0285920647873549,0,-0.00766122066971009
0.16,2,-0.0436332427599488,0.000175910333625734,0.0367558879029848,0.0250393899407034,0,-0.00670928431357946
0.16,3,-0.0433738317378302,0.000211589013039249,0.0365331572969589,0.0263643125399203,0,-0.00706429625407336
0.16,4,-0.0433010234436101,0.00020221536848492,0.0365703434092391,0.0287970580195121,0,-0.00771614844072045
0.16,5,-0.0440949356707597,0.000278333346010236,0.0367799707048807,0.0219711240423118,0,-0.00588714494394147
0.16,6,-0.0451457303759056,0.000129776268821095,0.0371652142670963,0.0167737810591401,0,-0.00449452108881306
0.16,7,-0.043539255618146,0.000145231281209789,0.0366900096492243,0.0256821757888108,0,-0.00688151826248599
0.16,8,-0.0449385659016987,0.000124348746530674,0.0370948786040863,0.0186781108515595,0,-0.00500478471881435
0.16,9,-0.0428485826323582,0.000152687171958962,0.036456431501278,0.031958103041494,0,-0.00856314790159892
0.17,0,-0.0413630751149903,0.000130498108871182,0.0360307216513525,0.038238143785109,0,-0.0102458797472851
0.17,1,-0.0431251733295899,0.000189936988502574,0.0365704527864705,0.0285920647873549,0,-0.00766122066971009
0.17,2,-0.0433828488605418,0.000175910333625734,0.036688795059849,0.0250393899407034,0,-0.00670928431357945
0.17,3,-0.043110188612431,0.000211589013039249,0.0364625143344182,0.0263643125399204,0,-0.00706429625407339
0.17,4,-0.043013052863415,0.00020221536848492,0.0364931819248319,0.0287970580195121,0,-0.00771614844072045
0.17,5,-0.0438752244303366,0.000278333346010236,0.0367210992554413,0.0219711240423123,0,-0.00588714494394161
0.17,6,-0.0449779925653142,0.000129776268821095,0.0371202690562081,0.0167737810591402,0,-0.00449452108881307
0.17,7,-0.0432824338602579,0.000145231281209789,0.0366211944665994,0.0256821757888106,0,-0.00688151826248594
0.17,8,-0.0447517847931831,0.000124348746530674,0.0370448307568982,0.0186781108515596,0,-0.00500478471881437
0.17,9,-0.0425290016019432,0.000152687171958962,0.036370800022262,0.0319581030414939,0,-0.0085631479015989
0.18,0,-0.0409806936771393,0.000130498108871182,0.0359282628538797,0.0382381437851091,0,-0.0102458797472851
0.18,1,-0.0428392526817164,0.000189936988502574,0.0364938405797734,0.0285920647873549,0,-0.00766122066971008
0.18,2,-0.0431324549611348,0.000175910333625734,0.0366217022167132,0.0250393899407034,0,-0.00670928431357945
0.18,3,-0.0428465454870318,0.000211589013039249,0.0363918713718774,0.0263643125399203,0,-0.00706429625407337
0.18,4,-0.0427250822832199,0.00020221536848492,0.0364160204404247,0.0287970580195121,0,-0.00771614844072045
0.18,5,-0.0436555131899134,0.000278333346010236,0.0366622278060018,0.0219711240423122,0,-0.00588714494394157
0.18,6,-0.0448102547547228,0.000129776268821095,0.03707532384532,0.0167737810591402,0,-0.00449452108881308
0.18,7,-0.0430256121023698,0.000145231281209789,0.0365523792839745,0.0256821757888107,0,-0.00688151826248596
0.18,8,-0.0445650036846675,0.000124348746530674,0.03699478290971,0.0186781108515593,0,-0.0050047847188143
0.18,9,-0.0422094205715283,0.000152687171958962,0.036285168543246,0.0319581030414938,0,-0.00856314790159887
0.19,0,-0.0405983122392882,0.000130498108871182,0.0358258040564068,0.0382381437851093,0,-0.0102458797472852
0.19,1,-0.0425533320338428,0.000189936988502574,0.0364172283730763,0.0285920647873549,0,-0.00766122066971009
0.19,2,-0.0428820610617277,0.000175910333625734,0.0365546093735774,0.0250393899407034,0,-0.00670928431357944
0.19,3,-0.0425829023616326,0.000211589013039249,0.0363212284093367,0.0263643125399205,0,-0.00706429625407341
0.19,4,-0.0424371117030248,0.00020221536848492,0.0363388589560175,0.0287970580195121,0,-0.00771614844072045
0.19,5,-0.0434358019494903,0.000278333346010236,0.0366033563565624,0.0219711240423117,0,-0.00588714494394144
0.19,6,-0.0446425169441314,0.000129776268821095,0.0370303786344319,0.0167737810591406,0,-0.00449452108881318
0.19,7,-0.0427687903444817,0.000145231281209789,0.0364835641013497,0.0256821757888108,0,-0.00688151826248598
0.19,8,-0.0443782225761519,0.000124348746530674,0.0369447350625219,0.0186781108515594,0,-0.00500478471881432
0.19,9,-0.0418898395411133,0.000152687171958962,0.03619953706423,0.0319581030414939,0,-0.0085631479015989
0.2,0,-0.0402159308014371,0.000130498108871182,0.0357233452589339,0.0382381437851091,0,-0.0102458797472851
0.2,1,-0.0422674113859693,0.000189936988502574,0.0363406161663792,0.0285920647873549,0,-0.00766122066971009
0.2,2,-0.0426316671623207,0.000175910333625734,0.0364875165304416,0.0250393899407033,0,-0.00670928431357943
0.2,3,-0.0423192592362334,0.000211589013039249,0.036250585446796,0.0263643125399204,0,-0.00706429625407339
0.2,4,-0.0421491411228296,0.00020221536848492,0.0362616974716103,0.0287970580195121,0,-0.00771614844072045
0.2,5,-0.0432160907090672,0.000278333346010236,0.036544484907123,0.0219711240423122,0,-0.00588714494394158
0.2,6,-0.04447477913354,0.000129776268821095,0.0369854334235438,0.0167737810591403,0,-0.00449452108881311
0.2,7,-0.0425119685865936,0.000145231281209789,0.0364147489187248,0.0256821757888106,0,-0.00688151826248593
0.2,8,-0.0441914414676363,0.000124348746530674,0.0368946872153337,0.0186781108515591,0,-0.00500478471881425
0.2,9,-0.0415702585106984,0.000152687171958962,0.036113905585214,0.0319581030414938,0,-0.00856314790159887
0.21,0,-0.039833549363586,0.000130498108871182,0.0356208864614611,0.0382381437851092,0,-0.0102458797472852
0.21,1,-0.0419814907380957,0.000189936988502574,0.0362640039596821,0.0285920647873549,0,-0.00766122066971008
0.21,2,-0.0423812732629137,0.000175910333625734,0.0364204236873058,0.0250393899407033,0,-0.00670928431357943
0.21,3,-0.0420556161108341,0.000211589013039249,0.0361799424842552,0.0263643125399203,0,-0.00706429625407335
0.21,4,-0.0418611705426345,0.00020221536848492,0.0361845359872031,0.0287970580195121,0,-0.00771614844072046
0.21,5,-0.0429963794686441,0.000278333346010236,0.0364856134576836,0.0219711240423117,0,-0.00588714494394144
0.21,6,-0.0443070413229486,0.000129776268821095,0.0369404882126556,0.0167737810591404,0,-0.00449452108881312
0.21,7,-0.0422551468287055,0.000145231281209789,0.0363459337361,0.0256821757888107,0,-0.00688151826248595
0.21,8,-0.0440046603591207,0.000124348746530674,0.0368446393681456,0.0186781108515595,0,-0.00500478471881437
0.21,9,-0.0412506774802835,0.000152687171958962,0.036028274106198,0.0319581030414937,0,-0.00856314790159885
0.22,0,-0.0394511679257349,0.000130498108871182,0.0355184276639882,0.0382381437851094,0,-0.0102458797472852
0.22,1,-0.0416955700902222,0.000189936988502574,0.036187391752985,0.0285920647873549,0,-0.00766122066971009
0.22,2,-0.0421308793635066,0.000175910333625734,0.03635333084417,0.0250393899407034,0,-0.00670928431357945
0.22,3,-0.0417919729854349,0.000211589013039249,0.0361092995217145,0.0263643125399204,0,-0.00706429625407339
0.22,4,-0.0415731999624394,0.00020221536848492,0.0361073745027959,0.0287970580195121,0,-0.00771614844072045
0.22,5,-0.042776668228221,0.000278333346010236,0.0364267420082442,0.0219711240423122,0,-0.00588714494394158
0.22,6,-0.0441393035123572,0.000129776268821095,0.0368955430017675,0.0167737810591404,0,-0.00449452108881313
0.22,7,-0.0419983250708174,0.000145231281209789,0.0362771185534751,0.025682175788811,0,-0.00688151826248603
0.22,8,-0.0438178792506051,0.000124348746530674,0.0367945915209575,0.0186781108515596,0,-0.00500478471881439
0.22,9,-0.0409310964498685,0.000152687171958962,0.035942642627182,0.0319581030414938,0,-0.00856314790159888
0.23,0,-0.0390687864878838,0.000130498108871182,0.0354159688665154,0.0382381437851092,0,-0.0102458797472852
0.23,1,-0.0414096494423486,0.000189936988502574,0.0361107795462879,0.0285920647873549,0,-0.00766122066971009
0.23,2,-0.0418804854640996,0.000175910333625734,0.0362862380010342,0.0250393899407034,0,-0.00670928431357945
0.23,3,-0.0415283298600357,0.000211589013039249,0.0360386565591738,0.0263643125399203,0,-0.00706429625407337
0.23,4,-0.0412852293822443,0.00020221536848492,0.0360302130183886,0.0287970580195121,0,-0.00771614844072045
0.23,5,-0.0425569569877978,0.000278333346010236,0.0363678705588048,0.0219711240423121,0,-0.00588714494394155
0.23,6,-0.0439715657017658,0.000129776268821095,0.0368505977908794,0.0167737810591404,0,-0.00449452108881314
0.23,7,-0.0417415033129293,0.000145231281209789,0.0362083033708502,0.0256821757888108,0,-0.00688151826248598
0.23,8,-0.0436310981420895,0.000124348746530674,0.0367445436737693,0.0186781108515594,0,-0.00500478471881432
0.23,9,-0.0406115154194536,0.000152687171958962,0.035857011148166,0.0319581030414937,0,-0.00856314790159886
0.24,0,-0.0386864050500327,0.000130498108871182,0.0353135100690425,0.038238143785109,0,-0.0102458797472851
0.24,1,-0.0411237287944751,0.000189936988502574,0.0360341673395908,0.0285920647873549,0,-0.00766122066971009
0.24,2,-0.0416300915646925,0.000175910333625734,0.0362191451578984,0.0250393899407034,0,-0.00670928431357944
0.24,3,-0.0412646867346365,0.000211589013039249,0.035968013596633,0.0263643125399204,0,-0.0070642962540734
0.24,4,-0.0409972588020492,0.00020221536848492,0.0359530515339814,0.0287970580195121,0,-0.00771614844072045
0.24,5,-0.0423372457473747,0.000278333346010236,0.0363089991093654,0.0219711240423116,0,-0.00588714494394141
0.24,6,-0.0438038278911744,0.000129776268821095,0.0368056525799912,0.0167737810591402,0,-0.00449452108881307
0.24,7,-0.0414846815550412,0.000145231281209789,0.0361394881882254,0.0256821757888106,0,-0.00688151826248593
0.24,8,-0.043444317033574,0.000124348746530674,0.0366944958265812,0.0186781108515594,0,-0.00500478471881434
0.24,9,-0.0402919343890386,0.000152687171958962,0.0357713796691501,0.0319581030414939,0,-0.00856314790159889
0.25,0,-0.0383040236121816,0.000130498108871182,0.0352110512715697,0.0382381437851091,0,-0.0102458797472851
0.25,1,-0.0408378081466015,0.000189936988502574,0.0359575551328937,0.0285920647873549,0,-0.00766122066971008
0.25,2,-0.0413796976652855,0.000175910333625734,0.0361520523147626,0.0250393899407033,0,-0.00670928431357943
0.25,3,-0.0410010436092373,0.000211589013039249,0.0358973706340923,0.0263643125399204,0,-0.00706429625407338
0.25,4,-0.040709288221854,0.00020221536848492,0.0358758900495742,0.0287970580195121,0,-0.00771614844072045
